canonical_company_id,old_queue_rank,preliminary_score,company_name,domain,website_url,linkedin_company_url,linkedin_slug,country,locality,employee_headcount_numeric,employee_range,company_type,business_type,revenue_band,funding_band,industry,subindustry,pattern_tags,founded_year,follower_count,b2b_signals,saas_signals,bucket,bucket_reason,description,derived_description,filter_date
SQ110977,44353,35,AgileBrain,leadingindicator.com,https://leadingindicator.com,https://www.linkedin.com/company/agilebrain-measure-emotions,agilebrain-measure-emotions,United States,"Boston, Ma",22.0,11-50 employees,Privately Held,B2B,,Funding unknown,Professional Services,"Enterprise Software Solutions, Human Resources, Staffing and Recruitment","B2B, HR Tech, Talent Management",2001.0,722.0,Business Type contains B2B; Pattern Tags contain B2B,"explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions, Human Resources, St)",affordability_exception,"revenue (missing) retained on operating scale (headcount 22, strong B2B SaaS signals)","AgileBrain is fast and fun #EmotionalMeasurement assessment that helps us better understand ourselves and the motivations that drive us.

Understanding our emotions is key to successful, lasting change but many of us don’t have the ability to fully identify or articulate them. AgileBrain’s image-based tool provides a quantitative and qualitative picture of your emotional needs and motivations as well as the language and framework necessary understand and communicate them to your #ProfessionalCoaches, therapists, family, and friends.","Leading Indicator Systems (also known as AgileBrain, Inc.) provides human capital solutions designed to deliver actionable insights for critical decision-making. Their configurable technology platform includes modules for emotional well-being, talent assessment, and workforce surveys. They differentiate themselves through their agile platform, which is easily tailored, and the direct relationships they offer clients who seek direct access to leading behavioral scientists, psychometric experts, data scientists, software developers, program managers, QA and support professionals, and experience ",2026-09-14
SQ113996,44424,35,Eyeballs Advisors,eyeballsadvisors.com,https://eyeballsadvisors.com,https://www.linkedin.com/company/eyeballs-advisors,eyeballs-advisors,United States,"Newport Beach, California",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Financial Services,Financial Services Software,"B2B, Fintech, Regulatory Tech",2018.0,73.0,Business Type contains B2B; Pattern Tags contain B2B,explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Financial Services Software),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Avoid playing phone tag with clients.
Insight into your clients’ concerns through monitoring their questions.
Instant notification and messaging through an Advisor App and RIQ dashboard.
Greater transparency for FINRA and SEC compliance issues.","Eyeballs Advisors is a software company that offers a voice-activated financial app and advisor dashboard designed to streamline communication between financial advisors and their clients. The platform provides instant access to investment information for clients, while offering advisors insight into client inquiries and portfolio concerns. Eyeballs aims to enhance transparency, improve client relationships, and assist with regulatory compliance for financial firms.",2026-09-14
SQ125940,44664,35,Inglodia Applied Labs,inglodia.com,https://inglodia.com,https://www.linkedin.com/company/inglodia-data-labs,inglodia-data-labs,United States,California,31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Data Infrastructure and Analytics,"AI and ML Platforms,Data and Analytics Software","B2B, AI Solutions, Data Analytics",2022.0,3.0,Business Type contains B2B; Pattern Tags contain B2B,"SubIndustry is software/platform (AI and ML Platforms,Data and Analytics Software)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Inglodia Data Labs on a journey through the intricacies of data engineering and analytics as we unveil our story of innovation and mastery. For the past six years, our company has been at the forefront of the technological landscape, spearheading projects that redefine the boundaries of possibility. With over 150 projects under our belt and a clientele spanning 42 countries, we have honed our expertise to deliver solutions that transcend geographical borders. Our commitment to excellence is evident in every line of code we write, every algorithm we design, and every insight we uncover. Join us","Inglodia AI Labs is a technology company specializing in data engineering and analytics, with a focus on AI solutions. They provide services such as big data consulting, data engineering, data analytics, AI transformation, and cloud services. Inglodia has completed over 150 projects for clients in 42 countries. They offer AaaS (Agent as a Service) to drive innovation and improve efficiency for their clients. They are expanding their reach from Boston, Massachusettes to offices in India, Singapore, Canada and Dubai.",2026-09-14
SQ128089,44715,35,"Eagle Marketing & Consulting, Inc",eaglemarketing.ai,https://eaglemarketing.ai,https://www.linkedin.com/company/eagle-marketing-ai,eagle-marketing-ai,United States,"Newport Beach, CA",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,"Technology, Information and Internet","Enterprise Software Solutions,AI and ML Platforms","B2B, Voice AI, Customer Engagement",2023.0,10.0,Business Type contains B2B; Pattern Tags contain B2B,"explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions,AI and ML Platforms)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Eagle Marketing wants to transform how businesses interact with customers. We enrich customer engagement with cutting-edge AI technology, ensuring your business operates without compromising on quality or performance. Our AI platform features a blend of inbound and outbound tools meticulously designed to respond to customer needs and enhance their satisfaction. With our advanced capabilities, staff turnover and burnout are a thing of the past, elevating your business outreach and support to new heights.","Eagle Marketing and Consulting, Inc. offers AI-powered voice solutions designed to transform how businesses interact with their customers. Their platform enriches customer engagement through inbound and outbound calling solutions featuring agent customization, campaign management, and integration capabilities. They aim to improve customer satisfaction, reduce staff turnover and burnout, and elevate business outreach and support using cutting-edge AI technology. Eagle Marketing serves various sectors including call centers, real estate, staffing agencies, e-commerce, manufacturing, and auto dea",2026-09-14
SQ129659,44738,35,Athena,athena.global,https://athena.global,https://www.linkedin.com/company/athenaglobal,athenaglobal,United States,"Los Angeles, CA",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Data Infrastructure and Analytics,"AI and ML Platforms, Data and Analytics Software","B2B, AI-powered, Data Analytics",,351.0,Business Type contains B2B; Pattern Tags contain B2B,"explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (AI and ML Platforms, Data and Analytics Software)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","At Athena, we put data to work for everyone, empowering businesses to unlock their full potential. Our AI-powered business intelligence platform integrates data, people, and systems into a unified environment. With the advanced use of AI, Athena is designed to help organizations understand and visualize their data like never before.

We bring real-time analytics and interactive dashboards to the forefront, making data visible and actionable. Athena's advanced analytics capabilities enable companies to anticipate future trends and challenges, while automation tools generate actionable intellige","Athena is a B2B company providing an AI-powered business intelligence platform that unifies data, people, and systems. It offers real-time analytics and interactive dashboards to visualize data and anticipate trends. Athena differentiates itself through AI-driven actionable intelligence and automation, optimizing business processes at scale.",2026-09-14
SQ149307,45302,35,Contrib.com,contrib.com,https://contrib.com,https://www.linkedin.com/company/contrib-official,contrib-official,United States,"Wilmington, Delaware",23.0,11-50 employees,Partnership,"B2B, B2C",,Funding unknown,"Technology, Information and Internet","Blockchain and Web3, Financial Services Platforms","B2B, B2C, Blockchain, Gig Economy",2013.0,252.0,Business Type contains B2B; Pattern Tags contain B2B,"explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Blockchain and Web3, Financial Services Platforms)",affordability_exception,"revenue (missing) retained on operating scale (headcount 23, strong B2B SaaS signals)","The Contrib.com platform mints branded digital money for your domain and you can own, control it’s pie within your own social crypto economy.","Contrib.com is a global, blockchain-based platform connecting contributors with companies, primarily startups, for task completion and engagement. It leverages its CTB token to incentivize contributions. It emphasizes decentralization and utilizes various apps to offer new opportunities. The platform targets the premium domain name channel.",2026-09-14
SQ149888,45312,35,CareHub,carehub.health,https://carehub.health,https://www.linkedin.com/company/carehub-official,carehub-official,United States,"Katy, Texas",25.0,11-50 employees,Privately Held,B2B,,Funding unknown,Hospitals and Health Care,"Healthcare Software,Digital Health and Telemedicine","B2B, Healthcare Solutions, HIPAA Compliant",,1018.0,Business Type contains B2B; Pattern Tags contain B2B,"SubIndustry is software/platform (Healthcare Software,Digital Health and Telemedicin)",affordability_exception,"revenue (missing) retained on operating scale (headcount 25, strong B2B SaaS signals)",CareHub empowers medical facilities in the US with a broad range of HIPAA-compliant back-office solutions and care-gap closure services.,"CareHub empowers medical facilities in the US with a broad range of HIPAA-compliant back-office solutions and care-gap closure services. They reduce administrative burden and improve patient care for Clinics, ACOs, MSOs, and Hospitals through offerings like appointment scheduling, prescription refills, and chronic disease management programs.",2026-09-14
SQ152469,45366,35,Mobile Security and Surveillance Systems,vms3.com,https://vms3.com,https://www.linkedin.com/company/mobile-security-and-surveillance-systems,mobile-security-and-surveillance-systems,United States,"Cleveland, Ohio",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Security Systems Services,"IT Services and Cybersecurity,Security and Identity Software","Mobile Security, Surveillance, AI-Powered",2023.0,57.0,Business Type contains B2B,"SubIndustry is software/platform (IT Services and Cybersecurity,Security and Identit)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","We work with you to protect what's important to you.  

Building Security and Surveillance Trailers and Portable Towers in Ohio.  MS3 provides video solutions using industry leading platforms: Genetec, Hanwha, Axis, Digital Watchdog, Milestone, Uniview and more to integrate into the end users existing platforms.  Using our cellular product that has 4 built in Virtual SIMs for stand alone solutions, or Cradlepoints, bridges, and APs to connect to the end users existing networks.  Unlike our competition that forces you to use their services, data and video platforms.

We can provide solutions an","Mobile Security and Surveillance Systems (MS3) provides mobile security and surveillance solutions, including trailers, towers, and mountable pole toppers. MS3 serves industries such as construction, retail, restaurants, education, government, and property management. Unlike their competitors that lock customers into proprietary systems, MS3 supports industry leading platforms like Genetec, Hanwha, Axis, Digital Watchdog, Milestone, and Uniview, offering flexibility and integration with existing systems. They provide both purchase and lease options, along with remote monitoring, AI-powered thr",2026-09-14
SQ158736,45485,35,Networkible_inc,networkible.com,https://networkible.com,https://www.linkedin.com/company/networkible-inc,networkible-inc,United States,"solana beach, CA",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,"Technology, Information and Internet","Human Resources, Staffing and Recruitment,Enterprise Software Solutions","B2B, Job Matching, Mobile App",2023.0,2.0,Business Type contains B2B; Pattern Tags contain B2B,"explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Human Resources, Staffing and Recruitment,Enterpri)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Exciting News! Networkible is launching our NEW APP late 2023! Stop Searching, Start Working! Get matched with #realjobs #JOBS #HIRING","Networkible is launching a new app in late 2023 designed to match job seekers with employment opportunities. The company's focus is on connecting candidates with jobs, as indicated by their tagline 'Stop Searching, Start Working!' and the use of hashtags like #realjobs and #HIRING.",2026-09-14
SQ159451,45500,35,MetaAuthIAM,metaauthiam.com,https://metaauthiam.com,https://www.linkedin.com/company/metaauthiam,metaauthiam,United States,Texas,31.0,11-50 employees,Privately Held,B2B,,Funding unknown,"Technology, Information and Internet","Financial Services Software,IT Services and Cybersecurity,Security and Identity Software","B2B, IAM, Cybersecurity",2023.0,31.0,Business Type contains B2B; Pattern Tags contain B2B,"SubIndustry is software/platform (Financial Services Software,IT Services and Cybers)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","MetaAuthIAM is a one of the products of Metahorizon Inc., who has already achieved a significant presence in the market with 100+ Fortune 500 companies as clients, 400+ successful projects, and a team of 200+ certified engineers. Leveraging Metahorizon's decade-long experience in the field of Identity and Access Management (IAM) services, MetaAuthIAM was established to create its own IAM product. This product aims to be more affordable, while also being sweet and simple to use, catering specifically to small and medium businesses. With the backing of Metahorizon's expertise, MetaAuthIAM aims t","MetaAuthIAM is an Identity and Access Management (IAM) solution created by Metahorizon Inc., building on their decade of experience serving Fortune 500 companies. MetaAuthIAM provides affordable and user-friendly IAM services designed for small and medium businesses. The solution offers secure access management, compatibility with existing systems, and connections to various applications and directories. MetaAuthIAM serves industries including banking, insurance, healthcare, retail, and telecommunications.",2026-09-14
SQ164813,45617,35,Contrail Networks Inc.,contrailnetworks.com,https://contrailnetworks.com,https://www.linkedin.com/company/contrail-networks,contrail-networks,United States,"Frisco, TX",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Communications Equipment Manufacturing,"Enterprise Software Solutions,IT Services and Cybersecurity","B2B, Private Networks, Telecom Solutions",2019.0,121.0,Business Type contains B2B; Pattern Tags contain B2B,"explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions,IT Services and Cybe)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Contrail Networks is part of the PrivateNetConsortium in the realm of Private Networks, specializing in both indoor and outdoor connectivity solutions. As the key technical contributor in this industry, we cover every aspect, ensuring excellence in standards, compliance, and beyond.

Our focus spans a wide spectrum:

Products & Solutions: Our cutting-edge products like Zero-touch ORAN Orchestrator & Management Platform and Generative-AI for Telco (ChatGPT for Telco) empower you to lead in the Private Network landscape.

OEM Collaboration: We facilitate collaboration with OEMs to ensure the hig","Contrail Networks is a technology company focused on private network solutions, specializing in both indoor and outdoor connectivity. They are a key technical contributor within the PrivateNetConsortium, ensuring standards, compliance, and innovation. Their products and services include a Zero-touch ORAN Orchestrator and Management Platform, Generative-AI for Telco (ChatGPT for Telco), OEM collaboration support, use case exploration, deployment flexibility (on-premise, private, or public cloud-native), monetization strategies, security solutions, and DevOps/AI best practices for Network Operat",2026-09-14
SQ126413,45670,34,Helio,helio.app,https://helio.app,https://www.linkedin.com/company/helio,helio,United States,"Campbell, California",31.0,11-50 employees,,B2B,,Funding unknown,Research Services,"Enterprise Software Solutions,Data and Analytics Software","UX Research, B2B, SaaS",,25943.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions,Data and Analytics S)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Helio’s LinkedIn page shares product design insights, connects you to resources, and shows how UX metrics help teams.

Our goal is to help teams gather actionable UX metrics from users before building. This includes understanding the processes teams follow, the tools they use to reach their goals, and how to measure their performance.

We share daily content with a curated selection of top product ideas to help you learn and discover new people to follow.

Helio simplifies product design with fast user research, prototype testing, and concept validation. It streamlines participant recruitment ","Helio is a UX research platform designed to help product teams gather actionable UX metrics from users before building. It offers tools for fast user research, prototype testing, and concept validation. Key features include participant recruitment, usability tests, feedback surveys, prototype testing, Figma integration, and realtime reports. Helio differentiates itself by streamlining the user research process and delivering reliable UX metrics to help teams work faster and make data-informed decisions.",2026-09-14
SQ001001,45693,33,ARM Rental Software,armsoftware.com,https://armsoftware.com,https://www.linkedin.com/company/automated-rental-management,automated-rental-management,United States,"San Antonio, Texas",31.0,11-50 employees,,B2B,,Funding unknown,Software Development,Enterprise Software Solutions,"B2B, SaaS, Rental Management",1986.0,44.0,Business Type contains B2B; Pattern Tags contain B2B,Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","BCS ProSoft is a technology services firm specializing in rental business applications and solutions. We help small and mid-market customers solve their business challenges through strategic consulting services, innovative offerings and industry-specific solutions built on the latest technologies. BCS ProSoft delivers expertise for where your rental business is headed.","ARM Rental Software, a product of BCS ProSoft, provides specialized software solutions designed for rental businesses across various industries. Their software offers comprehensive features, including inventory management, contract and reservation handling, accounting integration, delivery routing, and robust reporting. A key differentiator is the integration with Sage 100 ERP for accounting and Omnitracs Roadnet Anywhere Routing for delivery optimization. ARM targets small to mid-sized rental businesses, emphasizing customizable solutions and dedicated U.S.-based support to improve operationa",2026-09-14
SQ020602,45896,33,Thin Scanner,thinscanner.com,https://thinscanner.com,https://www.linkedin.com/company/thinscanner,thinscanner,United States,"San Jose, CA",31.0,11-50 employees,Partnership,B2B,,Funding unknown,Business Intelligence Platforms,Enterprise Software Solutions,"SaaS, Document Management, IoT Security",,8.0,Business Type contains B2B,Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Thin Scanner for document scanners is a centralized document scanner control system with dashboard analytics plus IoT device, user and workflow management.

With intuitive and fully configurable dashboard analytics, Thin Scanner allows for non-technical users to create informative and insightful charts, graphs and reports to more effectively operate their business processes.

Providing extreme simplicity and easy usability, Thin Scanner offers a single control system for effective management for fleets of document scanners using industry accepted standards for device connectivity and software ","Thin Scanner is a centralized document scanner control system providing dashboard analytics, IoT device management, user management, and workflow management. It simplifies document scanning with a web browser interface and integrates with existing business applications. Thin Scanner aims to reduce IT costs through efficient scanner fleet management and improve security with features like biometric identity and document encryption.",2026-09-14
SQ027374,46001,33,EntityRisk,entityrisk.com,https://entityrisk.com,https://www.linkedin.com/company/entityrisk,entityrisk,United States,"Princeton, New Jersey",30.0,11-50 employees,Privately Held,,,,Software Development,,,2021.0,1458.0,description addresses businesses/teams/organisations,explicit SaaS / cloud / enterprise-software / platform language,affordability_exception,"revenue (missing) retained on operating scale (headcount 30, strong B2B SaaS signals)","EntityRisk redefines drug value assessment and evidence planning with a fast, transparent, predictive software solution powered by renowned health economics, policy, and data science expertise — giving clients advanced tools to choose justifiable prices, inform evidence investments, and communicate and win on value.

EntityRisk's PROVEN software replaces fragmented and static Excel-based disease models with a unified and dynamic Python software environment.

This enables the generation of rigorous and centralized core disease models in the background earlier in the product development lifecycl",,2026-09-14
SQ052609,46420,33,Project Plan 365,projectplan365.com,https://projectplan365.com,https://www.linkedin.com/company/projectplan365,projectplan365,United States,"Pittsfield, MA",31.0,11-50 employees,,B2B,,Funding unknown,Software Development,"Enterprise Software Solutions, Management Consulting and Strategy Consulting","Project Management, SaaS, B2B",2001.0,196.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions, Management Consulti); recurring/subscription/licence language",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)",Project Plan 365 is an intuitive solution for project planning and project collaboration perfect for individual Project Managers and/or small teams working in fast-paced collaborative environments which may be across disparate geographic locations.,"Project Plan 365, developed by Housatonic Software, is a project management software solution designed for individuals and teams. It is compatible with Microsoft Project, allowing users to open and save .MPP files. Project Plan 365 offers features such as Gantt charts, Agile scheduling, resource allocation, and real-time collaboration. It targets various industries including construction, manufacturing, software development, and academia. The software is available on multiple platforms including Windows, Mac, iOS, and Android, with subscription plans tailored for individual project managers, b",2026-09-14
SQ062827,46476,33,SmartTexting.com,smarttexting.com,https://smarttexting.com,https://www.linkedin.com/company/smarttexting,smarttexting,United States,"San Diego, California",31.0,11-50 employees,,B2B,,Funding unknown,Software Development,"Enterprise Software Solutions,Advertising, Marketing and Multimedia Design","SaaS, Marketing Automation, AI-powered",,6.0,Business Type contains B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions,Advertising, Marketi)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Automate, Personalize, Engage with SmartTexting

Designed to revolutionize your customer engagement, our unique approach combines multi-channel text messaging and voicemail drops with powerful automation, AI analysis, and data enrichment†.

Visit our website to get started","SmartTexting by Rally Corp offers a multi-channel messaging platform that combines text messaging and voicemail drops with AI-driven automation and data enrichment. It enables businesses to automate and personalize customer engagement through SMS, MMS, and voicemail, offering features like automated workflows, mass and 1:1 messaging, and intelligent sentiment analysis.",2026-09-14
SQ068542,46529,33,Cosmind LLC,cosmind.co,https://cosmind.co,https://www.linkedin.com/company/cosmind-llc,cosmind-llc,United States,"Houston, Texas",31.0,11-50 employees,Partnership,B2B,,Funding unknown,Mobile Computing Software Products,"Enterprise Software Solutions,Retail Technology","B2B, SaaS, Marketplace Platform",,3.0,Business Type contains B2B; Pattern Tags contain B2B,"Pattern Tags contain SaaS; explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions,Retail Technology)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Cosmind is a Digital Solution designed for entrepreneurs, Corporations and Startups looking to launch a Digital Delivery Marketplace
Cosmind offers advanced features like:
- Client Mobile App available in Android and iOS
- a Client Web site
- Delivery Mobile App available in Android and iOS
- Admin panel
- Vendors access
- Loyalty module
- Notifications center
- Vouchers
- Micro-segmentation
- Customer data platform
- Advanced Firebase integration
- Advanced Facebook integration
- Multiple payment gateways 
- Real time tracking
- Dashboard and Analytics
- and so much more","Cosmind is a digital solution designed for entrepreneurs, corporations, and startups looking to launch a digital delivery marketplace. It offers an all-in-one platform with features like client mobile apps (Android and iOS), a client website, delivery mobile apps (Android and iOS), an admin panel, vendor access, loyalty module, notifications center, vouchers, micro-segmentation, customer data platform, advanced Firebase and Facebook integrations, multiple payment gateways, real-time tracking, and dashboards and analytics. They enable businesses to create and manage their own online ordering an",2026-09-14
SQ117720,47140,33,Gener8 Education,gener8.space,https://gener8.space,https://www.linkedin.com/company/gener8-education,gener8-education,United States,"Belton, Texas",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Education,"Consumer Software,E-Learning Platforms and EdTech","EdTech, Immersive Learning, B2B",2014.0,594.0,Business Type contains B2B; Pattern Tags contain B2B,"SubIndustry is software/platform (Consumer Software,E-Learning Platforms and EdTech)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Gener8 is transforming education through interactive and engaging learning environments that put students at the center of their own learning experiences. Our Blended Learning Interactive Space (BLISS) model enhances traditional teaching with immersive digital tools, allowing students to explore, create, and collaborate in dynamic ways.

At the heart of Gener8’s approach is its student-centred philosophy, ensuring access for all students. Our technology turns ordinary classrooms into interactive spaces where students can engage with digital content through touch-enabled surfaces, bringing less","Gener8 Education transforms traditional classrooms into immersive and interactive learning environments designed to enhance student engagement and improve learning outcomes. They offer a Blended Learning Interactive Space (BLISS) model that combines physical spaces with immersive digital tools. Their solutions include fully touch-enabled rooms, easy-to-use drag-and-drop software for creating custom learning scenarios, and access to a library of interactive 3D scenes, educational videos, and games. Gener8 Education provides training and support to educators to maximize the benefits of their imm",2026-09-14
SQ160676,47571,33,KÄGWERKS,kagwerks.com,https://kagwerks.com,https://www.linkedin.com/company/kägwerks,kägwerks,United States,"Vancouver, Washington",24.0,11-50 employees,Privately Held,B2B,,Funding unknown,Armed Forces,"Defense Systems and Marine Manufacturing,IoT and Embedded Systems Software","B2G, Tactical Communications, Veteran-owned",2015.0,2726.0,Business Type contains B2B,"SubIndustry is software/platform (Defense Systems and Marine Manufacturing,IoT and E)",affordability_exception,"revenue (missing) retained on operating scale (headcount 24, strong B2B SaaS signals)","Kagwerks is a veteran-owned company comprised of a talented and agile team of individuals with decades of operational, design, and engineering experience. We are dedicated to the core values of Integrity, Innovation, and Professionalism. Our purpose is to Change the Dynamic by Identifying and Delivering Intelligent Tactical Solutions - We Serve, We Innovate, We Get It Done, and We Live Excellence

Never A Fair Fight.","Kägwerks is a veteran-owned company that designs and develops rugged, tactical operator-worn communications technologies. They aim to enhance the connectivity and integrated secure networking capabilities of individual warfighters. Their key products include the DOCK Ecosystem (integrating communications, situational awareness, and power systems), FYNDER (a plug-and-play edge sensor), and the Operators Kit (powering tactical communications). Kägwerks serves the U.S. and allied nation defense and public safety forces, differentiating itself through operator-focused innovation and a commitment t",2026-09-14
SQ168057,47649,33,Leuctra,leuctra.dev,https://leuctra.dev,https://www.linkedin.com/company/leuctra,leuctra,United States,"Beverly Hills, CA",31.0,11-50 employees,Privately Held,,,Funding unknown,"Technology, Information and Internet",,,2025.0,15.0,description addresses businesses/teams/organisations,explicit SaaS / cloud / enterprise-software / platform language,affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Founded in 2025, Leuctra is the go-to studio for founders who want to build and scale multiple projects under one roof. We're not your typical incubator or accelerator. Our team works across mobile apps, SaaS tools, and digital products, bringing ideas to life in a way that defies the standard startup playbook. We focus on building real businesses, not just MVPs, embedding hands-on support and strategic insight into every project. Unlike traditional studios, we prioritize agility, creativity, and outcomes that make a difference.",,2026-09-14
SQ171326,47666,33,Shipsearch,shipsearch.com,https://shipsearch.com,https://www.linkedin.com/company/shipsearch,shipsearch,United States,"Dallas, Texas",31.0,11-50 employees,Partnership,B2B,,Funding unknown,Maritime Transportation,"Logistics Technology,IT Services and Cybersecurity","Maritime, B2B, SaaS Platform",,28.0,Business Type contains B2B; Pattern Tags contain B2B,"explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Logistics Technology,IT Services and Cybersecurity)",affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","Shipsearch is the ultimate maritime web app for all your shipping needs! Find the right vessel for your cargo with our Cargo Finder, connect with trusted ship owners, operators, agents, and other maritime personnels with our Vessel Charter, and buy or sell ships with our Vessel Sale and Purchase feature. Join Shipsearch today and simplify your shipping process!","Shipsearch is a maritime web application designed to streamline the shipping process. It connects cargo owners with vessel charterers and facilitates the buying and selling of ships. The platform provides tools for finding vessels, connecting with maritime professionals, and accessing real-time weather insights. It aims to simplify cargo management and maritime transactions, offering services such as cargo listing, vessel chartering, and ship sales. Shipsearch differentiates itself by providing a comprehensive platform tailored to the maritime industry, complete with a directory, messaging sys",2026-09-14
SQ009317,47694,32,TiramAi,tiram.ai,https://tiram.ai,https://www.linkedin.com/company/zpqv-tiramai,zpqv-tiramai,United States,"Austin, TX",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,Software Development,Developer Tools and Platforms,"AI-powered, No-code, B2B",2024.0,32.0,Business Type contains B2B; Pattern Tags contain B2B,explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Developer Tools and Platforms),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","At Tiram.ai, we're revolutionizing the software development landscape by enabling product owners, innovators, and business leaders to transform their ideas into fully functional applications without the need for extensive coding expertise. Our platform leverages advanced AI to capture requirements through voice or text inputs, analyze user personas and stories, and generate working code with integrated databases.","TiramAi, developed by ZPQV Inc., provides an AI-powered platform that enables users to convert their ideas into web, mobile, and logic applications without requiring traditional coding. By inputting voice or text prompts, the platform extracts user personas and user stories to generate tailored applications. TiramAi aims to expedite the software development process, reduce rework, and facilitate collaboration. It differentiates itself by offering AI-driven app generation, integration with tools like Jira and Excel, and the ability to iterate on user stories, offering cost estimates for builds ",2026-09-14
SQ013821,47715,32,Technova Global,technova-global.com,https://technova-global.com,https://www.linkedin.com/company/technova1global,technova1global,United States,"Dallas, Texas",31.0,11-50 employees,Privately Held,B2B,,Funding unknown,"Technology, Information and Media",Enterprise Software Solutions,"B2B, AI Solutions, Digital Transformation",2024.0,31.0,Business Type contains B2B; Pattern Tags contain B2B,explicit SaaS / cloud / enterprise-software / platform language; SubIndustry is software/platform (Enterprise Software Solutions),affordability_exception,"revenue (missing) retained on operating scale (headcount 31, strong B2B SaaS signals)","We at Technova Global are prepared to take advantage of AI-driven technology to develop ground-breaking solutions that transform sectors and propel expansion, effectiveness, and prosperity for companies worldwide. Our state-of-the-art AI knowledge allows us to customize solutions that address the particular requirements of different industries, guaranteeing that your company not only prospers but also maintains its lead in a quickly changing digital environment.

Our Mission
Our mission is to empower businesses by delivering AI-enabled technology solutions customized to meet the specific deman","Technova Global is a technology company specializing in providing comprehensive digital solutions to businesses worldwide. They leverage AI-driven technology to develop software, ERP systems, and custom applications designed to enhance business processes and drive growth. The company differentiates itself by offering end-to-end digital solutions that integrate seamlessly with existing systems and providing expert consulting, implementation, support, and training services.",2026-09-14
